Age,Gender,Education Level,Marital Status,Tenure,Job Role,Department,Salary,Work Location,Performance Rating,Projects Completed,Training Hours,Promotions,Overtime Hours,Satisfaction Level,Work-Life Balance,Average Monthly Hours Worked,Absenteeism,Distance from Home,Manager Feedback Score,Churn
55,female,bachelor's,married,5,developer,it,49891,remote,1,15,74,0,30,0.4,average,256,0,40,1.2,0
44,female,high school,single,5,developer,hr,143700,hybrid,5,20,4,1,26,0.7,excellent,191,15,20,1.1,0
50,male,master's,married,8,developer,hr,119724,on-site,5,21,21,0,9,0.31,poor,253,19,49,8.1,0
52,female,master's,married,12,analyst,sales,145771,remote,4,32,38,1,31,0.98,average,290,17,0,7.7,0
28,male,bachelor's,single,14,sales,sales,70898,on-site,2,34,40,1,26,0.09,excellent,244,3,16,2.5,1
54,other,bachelor's,single,8,sales,sales,38623,on-site,2,24,10,0,9,0.58,average,245,8,44,8.1,0
42,female,bachelor's,divorced,4,developer,it,73421,remote,2,39,57,0,18,0.6,good,292,19,12,2.8,1
23,male,high school,married,3,developer,it,105360,on-site,5,25,10,0,38,0.73,good,185,13,26,9.2,0
39,female,bachelor's,married,0,developer,marketing,129114,on-site,1,18,47,0,21,0.01,good,260,16,32,4.4,0
54,female,bachelor's,married,5,analyst,it,101817,remote,2,19,71,0,5,0.26,good,177,6,2,1.1,0
58,male,high school,married,6,developer,it,107126,on-site,2,29,52,0,32,0.44,average,245,16,33,9.8,0
55,female,bachelor's,single,6,developer,sales,139519,remote,1,41,56,0,8,0.53,good,202,4,48,9.9,0
41,male,bachelor's,married,14,manager,hr,136335,remote,1,46,39,0,22,0.07,average,172,0,10,9.9,0
56,female,high school,married,13,developer,hr,145713,remote,2,35,97,0,31,0.82,poor,254,14,20,1.8,0
39,male,bachelor's,married,0,sales,it,95095,on-site,4,19,48,1,28,0.13,average,240,8,18,1.6,1
45,male,bachelor's,single,5,manager,it,54526,on-site,2,40,61,0,10,0.58,average,224,8,22,5.1,0
29,male,high school,married,7,developer,sales,121631,on-site,2,44,60,0,36,0.33,poor,272,18,49,3.6,0
51,male,high school,married,2,analyst,it,108658,on-site,5,21,51,1,48,0.5,average,227,0,10,5.7,0
31,female,high school,married,0,developer,hr,60163,on-site,3,36,27,0,25,0.05,good,240,15,47,7.9,0
44,male,high school,married,12,analyst,sales,33297,on-site,2,26,65,0,42,0.85,poor,297,6,49,1.5,0
32,male,master's,married,6,developer,marketing,37406,on-site,5,31,76,0,49,0.28,excellent,197,3,18,1.5,0
23,female,bachelor's,married,3,analyst,sales,103901,remote,3,45,41,0,49,0.29,average,210,2,13,3.8,0
47,male,high school,married,11,developer,sales,84644,remote,5,21,77,0,36,0.43,good,162,4,6,3.7,0
57,female,high school,single,4,developer,it,61912,hybrid,5,7,68,0,39,0.27,poor,230,15,31,9.1,1
54,female,bachelor's,married,1,analyst,marketing,76083,hybrid,4,11,34,0,6,0.58,good,265,10,47,5.0,1
34,female,master's,married,6,developer,sales,149382,on-site,1,24,97,0,14,0.86,average,260,1,9,1.7,0
46,male,bachelor's,single,13,sales,sales,111287,on-site,1,17,8,0,22,0.44,poor,170,1,29,2.6,0
25,male,high school,married,0,manager,it,56121,on-site,5,0,6,0,33,0.11,average,164,19,43,3.8,0
40,female,bachelor's,single,14,analyst,it,89903,on-site,1,31,56,1,46,0.88,average,177,13,47,7.8,0
39,male,bachelor's,single,3,developer,hr,143776,on-site,2,45,35,1,0,0.52,average,234,6,0,7.9,0
58,male,high school,married,7,developer,sales,70037,hybrid,4,1,34,0,7,0.96,average,192,12,6,6.6,0
51,male,bachelor's,married,12,sales,hr,130868,on-site,4,35,13,0,25,0.87,average,284,16,3,3.1,0
40,male,bachelor's,married,11,manager,sales,126329,on-site,1,45,73,0,10,0.87,average,258,16,11,2.5,0
44,female,high school,married,6,developer,it,137097,remote,1,21,80,0,31,0.12,average,203,13,44,7.3,0
37,female,bachelor's,single,14,developer,it,143776,hybrid,4,15,73,0,46,0.52,good,228,6,43,5.0,0
22,female,master's,single,6,developer,sales,63871,on-site,5,47,31,0,49,0.85,good,241,11,11,5.7,1
33,female,bachelor's,married,6,developer,sales,80808,on-site,5,27,23,0,12,0.79,poor,198,3,37,1.9,1
45,male,bachelor's,married,11,manager,hr,124650,remote,5,47,38,0,46,0.52,average,269,12,10,2.2,0
55,male,bachelor's,single,14,developer,sales,73449,on-site,2,35,83,0,31,0.99,average,286,9,49,8.3,1
29,other,bachelor's,married,4,analyst,sales,145094,on-site,5,15,33,0,12,0.92,average,228,12,4,8.0,0
39,male,master's,married,10,developer,it,39104,remote,5,34,38,0,46,0.42,good,255,4,35,9.0,1
26,male,bachelor's,married,11,developer,sales,98891,on-site,1,32,39,0,49,0.24,average,182,14,44,8.0,0
47,female,high school,married,11,developer,it,56769,on-site,3,24,14,0,6,0.38,poor,289,1,30,8.4,0
51,female,bachelor's,single,9,analyst,sales,131171,on-site,5,38,48,0,36,0.28,average,176,1,47,4.4,0
34,male,bachelor's,single,2,developer,it,38761,on-site,5,11,59,0,22,0.65,good,233,14,20,7.3,0
40,female,bachelor's,married,9,manager,it,57304,on-site,3,15,13,1,6,0.71,excellent,151,12,47,3.0,0
50,other,master's,married,12,manager,hr,127994,remote,5,35,14,0,35,0.14,poor,264,0,30,4.2,1
24,male,master's,single,6,analyst,it,128017,remote,3,32,11,0,27,0.29,average,290,6,47,1.7,0
47,female,high school,married,7,developer,it,134941,remote,3,47,17,0,3,0.93,average,268,2,27,2.4,0
33,male,master's,married,6,developer,hr,38782,remote,5,40,14,0,3,0.64,average,158,16,47,9.4,0
23,female,bachelor's,single,5,developer,hr,65584,on-site,2,35,5,0,23,0.7,average,288,2,46,4.6,0
32,female,master's,married,14,developer,it,73360,remote,5,35,60,0,21,0.05,average,212,8,48,8.4,1
49,female,master's,single,8,manager,it,45432,remote,2,48,7,0,17,0.41,poor,220,14,29,5.3,0
39,male,bachelor's,single,12,sales,it,62363,remote,5,27,49,0,43,0.95,good,220,2,32,1.7,0
34,male,bachelor's,married,10,sales,it,65472,remote,2,33,17,0,8,0.79,average,299,0,45,8.0,0
58,male,master's,single,5,developer,it,100094,on-site,5,15,94,0,40,0.78,excellent,161,17,8,7.2,0
43,female,bachelor's,single,4,manager,it,57907,on-site,4,28,66,0,7,0.9,average,296,14,29,3.8,0
33,male,bachelor's,married,10,analyst,marketing,127380,on-site,4,28,23,0,1,0.2,poor,177,1,48,1.9,0
23,male,bachelor's,married,5,manager,it,125045,on-site,3,23,94,0,28,0.99,poor,296,14,32,9.9,0
58,male,master's,married,9,developer,it,82741,on-site,1,22,90,0,20,0.44,average,227,13,5,9.0,0
28,male,master's,single,3,manager,hr,89730,on-site,4,16,87,1,17,0.84,good,296,15,17,6.0,0
47,male,bachelor's,single,12,analyst,it,32454,hybrid,4,3,39,0,16,0.3,average,186,11,43,9.5,0
47,female,master's,married,14,analyst,it,64397,on-site,5,22,23,0,12,0.65,good,282,4,29,8.6,0
45,male,bachelor's,single,12,manager,sales,81319,remote,1,21,55,0,19,0.06,average,271,15,1,4.8,0
33,male,phd,married,5,analyst,hr,62128,hybrid,5,37,44,1,22,0.96,poor,241,15,21,1.2,0
37,female,bachelor's,married,3,manager,it,54060,hybrid,5,26,11,0,13,0.12,good,265,13,7,5.6,0
44,female,high school,married,4,developer,hr,90104,remote,3,29,38,0,14,0.69,average,159,14,21,4.7,1
30,male,high school,single,14,analyst,it,49132,on-site,5,21,90,1,48,0.01,average,152,16,36,1.8,0
53,male,high school,single,12,developer,it,138437,on-site,5,5,28,0,2,0.51,poor,284,18,35,6.0,1
36,female,high school,divorced,5,developer,it,129520,remote,3,26,0,0,20,0.32,average,174,13,26,5.4,0
58,male,master's,divorced,0,manager,sales,61610,on-site,5,21,0,0,41,0.23,average,294,10,29,4.9,0
34,female,bachelor's,married,13,analyst,sales,121960,on-site,1,12,36,1,44,0.71,excellent,297,9,21,7.9,1
26,male,phd,married,5,developer,sales,91859,on-site,3,23,11,0,25,0.44,average,168,1,30,3.7,1
32,male,bachelor's,married,5,sales,it,131400,on-site,4,49,67,0,9,0.32,average,210,17,5,8.6,0
31,male,bachelor's,single,0,analyst,hr,96457,remote,5,32,70,0,15,0.45,good,228,0,29,2.6,0
34,female,bachelor's,single,6,developer,it,126987,on-site,1,29,47,0,43,0.32,average,165,13,9,3.0,0
36,female,master's,single,11,developer,sales,46900,on-site,2,21,39,0,45,0.42,poor,256,10,5,3.6,0
28,male,bachelor's,married,9,developer,it,115871,on-site,3,6,14,0,2,0.16,average,258,17,44,4.9,0
49,female,master's,married,4,sales,it,57797,remote,3,8,25,0,15,0.92,average,285,2,1,8.5,1
53,male,phd,divorced,7,analyst,it,81981,remote,5,31,54,0,22,0.42,good,164,11,42,7.0,0
56,male,high school,married,13,manager,it,114424,on-site,5,34,24,0,26,0.47,good,245,8,29,5.0,0
36,female,high school,married,4,developer,sales,146173,on-site,3,16,94,0,16,0.73,average,199,19,21,6.3,0
57,male,master's,married,9,manager,it,94079,on-site,5,21,41,0,16,0.12,average,212,5,38,4.2,0
42,female,master's,married,4,analyst,hr,135086,on-site,5,25,24,0,32,0.2,poor,293,5,48,3.3,0
27,female,bachelor's,single,1,developer,sales,145677,hybrid,1,31,24,0,8,0.15,average,293,19,2,7.4,0
22,female,bachelor's,single,3,developer,sales,124943,on-site,1,28,24,0,3,0.48,poor,206,14,41,2.6,1
25,female,bachelor's,married,3,developer,marketing,106613,remote,1,36,16,0,5,0.59,average,285,19,9,1.6,1
32,male,bachelor's,married,9,manager,it,128064,on-site,4,35,74,0,19,0.71,average,265,10,26,8.4,0
47,male,bachelor's,single,9,sales,it,35376,on-site,3,45,20,0,7,0.94,average,164,9,3,7.2,0
58,male,bachelor's,married,7,manager,it,103873,remote,3,41,57,0,1,0.09,good,155,14,44,4.5,0
44,male,bachelor's,divorced,2,manager,it,115578,on-site,5,9,15,0,10,0.67,poor,165,3,31,5.1,1
50,male,bachelor's,married,0,developer,sales,65850,remote,5,22,96,0,33,0.75,average,224,15,35,2.9,0
42,male,phd,married,6,sales,sales,65419,on-site,3,4,6,0,45,0.66,good,150,15,31,9.5,0
48,female,master's,married,8,developer,hr,135227,remote,5,10,74,0,3,0.86,poor,168,0,47,9.6,1
34,male,master's,single,5,developer,hr,81361,remote,1,11,4,0,46,0.52,average,223,7,31,9.1,0
44,female,master's,single,12,developer,sales,124799,remote,2,19,97,0,17,0.82,average,215,18,31,8.9,1
37,female,bachelor's,married,12,manager,it,69925,on-site,4,9,78,1,17,0.07,good,224,15,43,8.4,0
51,female,master's,married,1,developer,it,142329,hybrid,1,25,24,0,17,0.64,good,221,19,38,3.6,0
25,male,master's,married,13,analyst,marketing,65577,on-site,1,11,7,0,46,0.94,good,219,11,18,6.0,0
37,male,master's,married,1,sales,it,81956,remote,5,41,0,0,35,0.45,average,189,17,47,6.2,0
52,male,bachelor's,single,0,manager,sales,42141,on-site,4,24,61,0,18,0.12,poor,239,8,26,9.5,0
46,male,bachelor's,married,5,analyst,sales,47661,on-site,2,7,32,0,46,0.36,poor,251,3,44,3.2,0
33,male,high school,married,13,developer,marketing,137110,remote,2,19,77,1,4,0.85,good,163,11,5,5.9,1
47,female,high school,single,12,analyst,it,55479,remote,5,9,46,0,31,0.13,average,241,1,26,2.4,0
58,male,phd,single,7,analyst,marketing,137497,remote,4,24,59,0,39,0.53,average,183,15,1,1.5,0
54,female,bachelor's,divorced,14,analyst,it,60505,on-site,1,47,42,0,4,0.86,average,230,13,14,2.7,0
49,other,master's,single,0,manager,it,73149,on-site,1,46,4,0,42,0.79,good,207,4,11,2.1,0
30,male,bachelor's,single,11,developer,it,90338,on-site,3,29,89,0,29,0.51,good,150,4,24,2.2,1
33,male,bachelor's,married,0,analyst,it,116408,on-site,1,11,21,0,37,0.62,poor,251,4,47,7.8,0
26,female,high school,single,0,developer,marketing,89632,on-site,2,7,62,0,44,0.28,poor,284,8,48,5.1,0
49,male,bachelor's,married,9,developer,sales,48514,hybrid,2,22,1,0,46,0.93,average,265,5,27,8.8,0
56,female,bachelor's,single,4,developer,hr,33425,on-site,4,16,98,0,15,0.03,poor,220,18,43,2.9,0
26,male,bachelor's,married,6,developer,it,77982,on-site,1,3,2,0,11,0.37,poor,195,12,15,7.4,1
55,female,high school,single,3,developer,hr,41685,remote,1,0,0,1,1,0.4,poor,187,3,15,3.7,0
55,male,master's,married,0,analyst,it,81327,remote,1,36,97,0,16,0.78,average,248,5,25,7.0,0
34,male,bachelor's,married,0,developer,it,144588,remote,2,38,10,0,28,0.47,good,272,17,36,5.7,0
35,female,master's,single,9,analyst,sales,106572,remote,2,7,98,0,43,0.86,good,216,19,31,2.3,0
32,male,high school,divorced,13,developer,sales,90443,on-site,5,32,68,0,21,0.28,average,167,3,44,9.5,1
59,male,bachelor's,single,2,analyst,hr,105503,on-site,3,36,92,0,8,0.18,average,206,4,39,1.5,0
25,male,bachelor's,married,4,manager,hr,123424,on-site,1,38,16,0,15,0.25,average,279,9,25,5.2,0
54,male,master's,divorced,12,developer,sales,37511,on-site,5,34,0,1,26,0.17,excellent,169,18,37,7.5,0
28,female,bachelor's,married,4,analyst,it,94603,hybrid,4,24,32,0,36,0.34,poor,173,6,42,8.9,0
29,female,bachelor's,married,8,sales,sales,99737,remote,1,28,45,0,8,0.24,average,287,5,7,10.0,0
58,female,master's,single,8,analyst,sales,56347,remote,1,39,29,0,17,0.62,good,277,16,32,6.3,0
31,female,high school,single,8,sales,hr,72105,on-site,5,27,76,0,4,0.01,average,277,4,11,9.9,0
36,male,high school,single,7,analyst,it,126517,on-site,3,34,51,0,11,0.5,good,160,16,37,6.0,0
59,male,master's,divorced,13,manager,hr,104497,on-site,4,47,8,0,11,0.39,average,233,17,34,6.8,0
36,female,bachelor's,divorced,10,manager,it,149039,on-site,4,2,71,0,40,0.33,average,238,14,22,7.1,0
26,female,bachelor's,single,8,manager,sales,71841,remote,4,1,74,0,28,0.08,good,279,15,0,7.4,1
50,male,bachelor's,single,7,manager,it,65174,on-site,2,15,2,0,13,0.73,average,268,8,42,5.0,0
40,male,high school,single,12,analyst,it,98894,remote,3,48,47,0,11,0.36,good,203,2,10,9.9,0
31,male,high school,single,13,analyst,marketing,146772,on-site,1,46,25,0,13,0.94,average,272,7,35,4.5,0
33,female,bachelor's,single,7,manager,hr,100327,remote,3,45,83,0,2,0.95,average,216,19,2,2.9,0
25,female,master's,married,7,analyst,sales,93093,on-site,3,32,52,0,6,0.57,average,259,9,25,7.0,0
52,male,bachelor's,married,7,analyst,sales,90892,on-site,3,6,11,0,3,0.35,good,215,15,44,4.8,0
39,female,bachelor's,married,4,developer,it,102359,remote,3,22,65,1,1,0.4,average,154,11,7,2.2,0
37,male,master's,married,9,manager,it,105403,on-site,3,30,82,0,43,0.29,average,282,1,3,2.7,0
57,male,bachelor's,married,2,sales,sales,110632,remote,2,43,64,0,33,0.68,average,152,7,25,8.6,0
46,female,master's,married,3,developer,sales,83814,on-site,5,17,92,0,43,0.53,average,279,9,41,5.2,0
44,male,master's,married,8,developer,it,121872,remote,3,19,22,0,40,0.42,average,199,19,44,1.1,1
33,male,bachelor's,single,6,manager,it,60392,remote,1,7,5,0,22,0.52,average,190,2,36,9.4,0
55,other,bachelor's,single,11,developer,sales,46750,remote,3,29,42,0,32,0.12,average,291,8,25,3.0,0
57,female,phd,married,8,analyst,marketing,106460,on-site,4,12,97,0,36,0.66,average,221,13,46,6.4,1
58,female,phd,divorced,10,sales,sales,99656,on-site,4,37,82,0,21,0.51,good,266,3,16,9.0,0
24,male,bachelor's,married,10,developer,sales,117185,on-site,4,29,95,0,43,0.61,good,162,6,44,9.3,0
30,male,high school,divorced,12,developer,marketing,63437,on-site,4,19,82,0,26,0.28,average,228,10,47,8.5,1
39,female,bachelor's,single,10,developer,it,98369,on-site,3,9,58,0,27,0.74,average,220,19,49,8.7,0
56,female,bachelor's,married,13,developer,it,31670,on-site,4,44,93,0,46,0.48,average,213,4,24,6.5,0
55,female,bachelor's,married,13,manager,it,121726,on-site,2,27,96,0,7,0.1,average,173,14,30,8.2,0
35,male,bachelor's,married,6,developer,marketing,101044,on-site,3,18,60,0,38,0.67,excellent,163,6,45,6.3,0
25,male,master's,divorced,11,manager,sales,148980,remote,5,1,41,0,3,0.11,average,222,1,12,2.4,0
50,other,bachelor's,married,7,developer,it,81616,on-site,4,44,64,1,20,0.06,average,274,13,34,7.7,0
36,female,master's,single,11,manager,hr,131679,hybrid,3,26,23,0,18,0.74,poor,162,3,9,5.6,0
49,male,high school,single,2,analyst,it,141463,on-site,2,44,34,1,38,0.47,poor,157,5,12,6.2,0
37,male,high school,married,7,developer,sales,100019,on-site,1,44,24,0,1,0.03,average,178,7,0,9.6,0
33,male,bachelor's,divorced,3,analyst,it,70588,on-site,3,12,14,0,30,0.51,average,203,18,27,1.6,1
26,male,high school,single,5,developer,marketing,108834,remote,5,11,26,0,19,0.9,average,183,16,13,7.8,0
55,male,bachelor's,married,0,developer,it,125849,on-site,1,31,14,0,41,0.09,poor,173,9,43,9.8,0
22,male,master's,married,1,sales,sales,30793,on-site,4,16,15,0,30,0.35,average,250,1,19,4.7,1
53,female,bachelor's,single,6,analyst,it,144608,on-site,3,39,61,0,2,0.83,average,254,8,4,1.8,0
47,male,master's,single,5,developer,it,109379,remote,4,37,55,0,22,0.25,poor,288,15,6,9.2,0
38,other,bachelor's,single,12,developer,hr,92111,on-site,1,20,21,0,7,0.11,good,269,2,3,5.4,0
48,male,high school,single,9,analyst,hr,66063,on-site,2,32,86,0,40,0.44,average,204,15,24,5.4,0
45,female,bachelor's,single,11,developer,it,36769,hybrid,5,23,64,0,9,0.86,good,239,16,11,1.2,0
56,male,master's,single,4,analyst,sales,49940,on-site,3,15,16,0,9,0.32,good,202,4,43,3.3,0
47,female,bachelor's,single,6,manager,sales,91035,on-site,1,2,58,0,10,0.84,poor,265,5,49,8.4,1
59,other,bachelor's,married,1,manager,it,81449,on-site,1,22,10,0,8,0.11,average,263,4,44,3.1,0
44,female,master's,married,9,developer,hr,118000,on-site,3,17,1,0,15,0.41,poor,276,10,26,3.9,0
43,female,master's,married,3,manager,sales,30984,on-site,3,9,92,0,41,0.49,good,263,18,23,3.4,0
25,male,high school,married,4,manager,it,127752,on-site,4,31,57,0,49,0.4,good,227,8,24,3.3,0
30,female,master's,divorced,7,analyst,sales,131044,remote,3,43,69,0,31,0.89,average,247,4,15,5.8,0
25,female,bachelor's,married,5,analyst,sales,146800,on-site,3,12,11,0,18,0.31,average,179,19,26,7.9,0
28,other,master's,divorced,5,developer,sales,132018,remote,1,18,54,0,27,0.86,average,268,15,27,2.8,0
44,male,bachelor's,single,4,manager,it,105156,on-site,4,31,2,0,28,0.83,average,271,1,35,6.8,0
23,other,high school,married,9,manager,sales,77402,hybrid,4,38,76,0,11,0.78,good,227,1,0,7.7,0
45,male,bachelor's,married,12,analyst,sales,55368,on-site,5,12,65,0,17,0.26,poor,247,19,45,5.4,0
52,male,bachelor's,single,14,developer,it,109347,remote,5,46,91,0,31,0.36,good,214,3,27,2.4,1
52,male,bachelor's,single,13,developer,hr,117406,remote,5,8,65,0,22,0.56,good,200,1,14,4.9,0
55,male,master's,married,4,developer,it,145650,on-site,5,11,0,0,21,0.15,average,157,7,30,8.4,0
45,female,master's,single,0,sales,it,105239,remote,4,5,79,0,4,0.44,poor,187,1,17,3.6,0
47,female,bachelor's,single,11,analyst,hr,137228,on-site,1,19,64,0,7,0.01,average,182,14,13,6.7,0
37,female,bachelor's,married,13,developer,it,111826,on-site,5,41,30,0,35,0.22,average,240,9,34,2.7,0
34,female,bachelor's,married,3,developer,it,89542,remote,5,19,95,0,16,0.87,poor,241,7,20,2.8,0
36,female,bachelor's,divorced,8,developer,it,93244,on-site,4,43,17,0,6,0.01,good,268,19,37,6.9,1
48,female,phd,married,14,sales,it,92945,remote,2,7,45,0,43,0.37,average,151,12,46,7.6,1
25,male,bachelor's,married,14,analyst,hr,93510,on-site,1,8,25,0,43,0.93,average,249,0,12,8.9,0
37,female,bachelor's,single,1,analyst,sales,100718,remote,1,3,23,0,37,0.79,average,202,0,8,5.9,0
51,female,bachelor's,married,10,developer,it,124818,hybrid,1,20,40,0,29,0.15,average,262,15,36,4.6,0
51,female,bachelor's,married,5,manager,sales,37762,on-site,2,7,29,0,46,0.31,poor,258,3,9,9.0,0
57,female,bachelor's,married,1,manager,it,89918,on-site,5,34,7,1,28,0.73,good,156,1,27,2.0,0
24,female,bachelor's,single,8,analyst,it,108964,on-site,5,20,67,0,2,0.55,poor,198,4,28,9.0,1
43,male,high school,married,4,analyst,marketing,41726,remote,1,41,45,0,34,0.8,good,280,5,32,2.0,0
43,male,high school,married,8,analyst,sales,103497,on-site,2,25,59,0,33,0.17,poor,203,16,43,4.4,0
33,female,bachelor's,married,11,sales,it,101526,on-site,2,49,45,0,26,0.37,average,289,16,28,8.4,1
42,male,bachelor's,divorced,12,analyst,sales,105202,on-site,4,5,88,0,14,0.76,average,157,3,38,5.6,0
25,female,high school,single,9,developer,it,112424,on-site,4,4,89,0,7,0.41,average,221,16,1,5.8,0
52,male,master's,married,4,analyst,sales,57984,on-site,5,25,73,0,31,0.66,average,199,10,1,4.8,0
52,male,bachelor's,married,11,analyst,it,55181,remote,5,26,0,0,7,0.2,average,160,14,10,2.2,1
44,female,master's,married,8,analyst,sales,146379,on-site,5,17,94,0,39,0.65,average,242,0,44,9.1,0
41,male,high school,married,14,developer,it,120401,on-site,1,36,61,0,8,0.17,good,241,13,43,5.4,1
36,female,high school,single,1,analyst,hr,67096,on-site,1,20,45,0,24,0.76,poor,298,14,19,4.4,0
44,male,bachelor's,single,10,developer,marketing,126906,on-site,4,15,18,0,14,0.54,average,159,1,17,7.6,0
49,male,high school,married,6,developer,it,140231,on-site,5,32,2,0,11,0.43,average,159,11,22,9.5,0
37,female,master's,married,7,analyst,it,33542,on-site,5,39,85,0,2,0.07,average,243,5,47,6.2,0
58,male,high school,single,2,manager,hr,56008,on-site,4,1,57,0,26,0.67,average,282,7,23,8.3,1
42,female,bachelor's,single,0,manager,it,69140,remote,1,27,89,0,27,0.19,good,174,9,2,4.5,0
36,female,master's,married,1,developer,sales,143228,on-site,1,45,78,0,21,0.12,average,174,3,9,4.2,0
38,male,bachelor's,divorced,14,developer,hr,66754,remote,4,3,62,0,22,0.16,average,264,11,31,1.5,0
58,female,high school,divorced,14,developer,it,59676,on-site,2,49,76,0,11,0.18,good,153,8,33,6.8,1
34,female,bachelor's,married,9,analyst,sales,56913,remote,3,42,9,0,1,0.68,average,237,17,25,4.0,0
40,male,bachelor's,married,4,developer,it,41637,on-site,3,19,53,0,27,0.49,good,162,3,35,9.5,0
51,male,high school,single,14,manager,marketing,136492,on-site,4,21,17,0,15,0.47,average,212,4,47,9.7,0
